category,terms,id,unknown,id2,tweetid,guid,link,author,title,description,pubdate,source,favoritecount,retweetcount,lang,quotedtext,tweettype,inreplytoscreenname,inreplytouserid,inreplytostatusid,retweetedscreenname,retweeteduserid,retweetedstatusid,userid,profileimageurl,userstatusescount,userfriendscount,userfollowerscount,usercreatedat,userbio,userlocation,userverified,sentiment
"negatif,positif","membatasi,siap,tetap",701,700,10372,1.35E+18,https://twitter.com/Official_MNCTV/statuses/1353598390727151616,https://twitter.com/Official_MNCTV/statuses/1353598390727151616,Official_MNCTV,"publik, serta kelompok usia lanjut.  Vaksinasi jalan, tetap patuhi dan jalankan prokes 5M, memakai masker, mencuci tangan, menjaga jarak, menjauhi kerumunan, dan membatasi mobilitas.  Kami siap, Kamu siap!  MNC Bank, truly you!  Tentang MNC Bank hub 1500188 /","publik, serta kelompok usia lanjut.  Vaksinasi jalan, tetap patuhi dan jalankan prokes 5M, memakai masker, mencuci tangan, menjaga jarak, menjauhi kerumunan, dan membatasi mobilitas.  Kami siap, Kamu siap!  MNC Bank, truly you!  Tentang MNC Bank hub 1500188 /",1/25/2021 1:59,Twitter for iPhone,0,0,in,,reply,Official_MNCTV,213602126,1.35E+18,,0,0,213602126,https://pbs.twimg.com/profile_images/1336220682481328129/_AZ5nYI-_normal.jpg,214843,500,846707,11/9/2010 5:06,"MNCTV Official Account - Dangdut, Drama, Animasi, Sport. FB: MNCTV. Instagram: officialmnctv. YouTube: MNCTV Official",INDONESIA,1,1
positif,"aman,dukung,kita,melindungi,mendukung",702,701,63548,1.35E+18,https://twitter.com/seruanhl/statuses/1354945710408388615,https://twitter.com/seruanhl/statuses/1354945710408388615,seruanhl,,Mari kita dukung vaksinasi nasional. dengan kita ikut mendukung artinya kita jg melindungi diri kita dan orang-orsng terkasih kita.  Vaksin Mantul Terbukti Aman #UngkapMotifAsingDibalikFPI https://t.co/Js8q3n5ptq,1/28/2021 19:13,Twitter for Android,0,13,in,,retweet,,0,0,RLanang_,1.27E+18,1.35E+18,1.17E+18,https://pbs.twimg.com/profile_images/1329810329241485314/DwD9YO2d_normal.jpg,115280,13261,19822,9/18/2019 7:41,#JalinPersatuan || DIKELOLA DUA ADMIN || #IndonesiaMaju,Indonesia,,1
,,703,702,89562,1.36E+18,https://twitter.com/Beritasatu/statuses/1355709427152633860,https://twitter.com/Beritasatu/statuses/1355709427152633860,Beritasatu,"Capai Herd Immunity, Mendagri Sebut Kecepatan Vaksinasi Kunci Utama https://t.co/9NWGeoQBEg https://t.co/2EYy9cT5AB","Capai Herd Immunity, Mendagri Sebut Kecepatan Vaksinasi Kunci Utama https://t.co/9NWGeoQBEg https://t.co/2EYy9cT5AB",1/30/2021 21:48,beritasatu,1,2,in,,original,,0,0,,0,0,154102750,https://pbs.twimg.com/profile_images/1101078918545600512/RkJnUwdY_normal.png,857449,209,735765,6/10/2010 7:12,BeritaSatu Media Holdings: https://t.co/oEA5BcF5oJ dan BeritaSatu TV.,Jakarta,1,1
"negatif,positif","hal,tergantung",704,703,11173,1.35E+18,https://twitter.com/Dyahwaty2/statuses/1353615086439575554,https://twitter.com/Dyahwaty2/statuses/1353615086439575554,Dyahwaty2,Nah di dalam pelaksanaan vaksinasi COVID-19 tak diperbolehkan menyatukan antara vaksinasi dengan pelayanan. Hal itu tergantung pada kondisi gedung yang akan menjadi lokasi vaksinasi. #NakesSiapRumahSakitSiap,Nah di dalam pelaksanaan vaksinasi COVID-19 tak diperbolehkan menyatukan antara vaksinasi dengan pelayanan. Hal itu tergantung pada kondisi gedung yang akan menjadi lokasi vaksinasi. #NakesSiapRumahSakitSiap,1/25/2021 3:06,TweetDeck,0,0,in,,original,,0,0,,0,0,1.33E+18,https://pbs.twimg.com/profile_images/1331979885791703040/WO32bc51_normal.jpg,72,7,0,11/26/2020 10:14,Just fun,Surabaya,,1
"negatif,positif","gratis,kasih,resesi",705,704,52512,1.35E+18,https://twitter.com/andrajoleno/statuses/1354615735423647746,https://twitter.com/andrajoleno/statuses/1354615735423647746,andrajoleno,,"Kovid ini tidak hanya di Indonesia, tapi negara lain juga bahkan ada yang mengalami resesi.  Pak jokowi kasih vaksin gratis, Nah kalo pig4i sudah berbuat apa...?  #PigaiHinaSukuJawa  https://t.co/YddtyQrA6j",1/27/2021 21:22,Twitter for Android,0,18,in,,retweet,,0,0,VaniaCiprut,1.11E+18,1.35E+18,398731354,https://pbs.twimg.com/profile_images/1344707078045143051/WjHQ07iM_normal.jpg,23837,3845,3804,10/26/2011 9:28,SEMANGAT SELALU  . . . .  . .  ???????  #????????????????????,Indonesia,,1
,,706,705,53116,1.35E+18,https://twitter.com/MalvaSelena/statuses/1354625884041342979,https://twitter.com/MalvaSelena/statuses/1354625884041342979,MalvaSelena,RT @4ntonius_: Bajunya pk @ganjarpranowo  ?? ?? Buka dikit joss ???? Sukseskan program vaksinasi #GanjarDivaksinKe2 https://t.co/4RZ87W7pXr,Bajunya pk @ganjarpranowo  ?? ?? Buka dikit joss ???? Sukseskan program vaksinasi #GanjarDivaksinKe2 https://t.co/4RZ87W7pXr,1/27/2021 22:02,Twitter Web App,0,5,in,,retweet,,0,0,4ntonius_,1.23E+18,1.35E+18,1162115906,https://pbs.twimg.com/profile_images/1344172613682122753/TtgpDOYk_normal.jpg,75838,2240,10821,2/9/2013 1:04,#PorosTengah #LaskarBerbagiKasih   ??Just Ordinary Person??  BLM DIFOLLBACK?? SILAHKAN DM  ??BLOKIR ?Akun Bokep?  Follow demi GA trus Unfoll ?? BLOKIR,"Surakarta, Jawa Tengah",,1
"negatif,positif","alasan,aman,buatan,efektif,memastikan",707,706,63738,1.35E+18,https://twitter.com/denni_sauya/statuses/1354950585108336746,https://twitter.com/denni_sauya/statuses/1354950585108336746,denni_sauya,,Vaksin Mantul Terbukti Aman #UngkapMotifAsingDibalikFPI Kenapa suntik vaksin sinovac harus dua kali...ini alasan ya. suntikan vaksin Covid-19 buatan Sinovac harus dilakukan dua kali agar dapat memastikan vaksin tersebut efektif dalam membentuk antibodi. https://t.co/VlI66NJUze,1/28/2021 19:32,Twitter Web App,0,8,in,,retweet,,0,0,Demitsave,1.23E+18,1.35E+18,1.25E+18,https://pbs.twimg.com/profile_images/1336869833816690688/znc3N0FC_normal.jpg,67984,9587,10652,4/12/2020 11:03,#JalinPersatuan,di awan biruuu,,1
"negatif,positif","penyelewengan,siap",708,707,60312,1.35E+18,https://twitter.com/SriNilakasturi/statuses/1354768846767456259,https://twitter.com/SriNilakasturi/statuses/1354768846767456259,SriNilakasturi,"@tifsembiring Mmmm...siap-siap akan ada penyelewengan dana covid 19 , dana pengadaan vaksin sinovac setelah bansos.....yg terlibat menjalankan bisnis vaksin siap-siap...hehe","@tifsembiring Mmmm...siap-siap akan ada penyelewengan dana covid 19 , dana pengadaan vaksin sinovac setelah bansos.....yg terlibat menjalankan bisnis vaksin siap-siap...hehe",1/28/2021 7:30,Twitter Web App,0,0,in,,reply,tifsembiring,83867535,1.35E+18,,0,0,7.23E+17,https://pbs.twimg.com/profile_images/1332416052769112066/VI_2u1nm_normal.jpg,6488,605,2017,4/21/2016 2:45,Guru di SMPN 6 Kota Dumai                                               Salimah Kota Dumai Kabid Pendidikan,"Kota Dumai, Riau",,-1
positif,"kesehatan,kuat,optimal",709,708,5832,1.35E+18,https://twitter.com/tjhinfar/statuses/1353507659840802816,https://twitter.com/tjhinfar/statuses/1353507659840802816,tjhinfar,,3M DAN VAKSINASI KUNCI MEMUTUS RANTAI PENYEBARAN Covid-19 DALAM MENAN GANI PANDEMI Covid-19.  Upaya VAKSINASI TIDAK AKAN OPTIMAL JIKA PROTOKOL KESEHATAN 3M TIDAK DILAKUKAN DENGAN DISIPLIN .   Vaksin Lancar Rakyat Kuat #SitaTanahMarkasIlegalFPI https://t.co/70cJ1aEtLh,1/24/2021 19:59,Twitter for Android,0,4,in,,retweet,,0,0,LILApama2011,1.25E+18,1.35E+18,136299265,https://pbs.twimg.com/profile_images/1307707718887587840/ihgw7IO2_normal.jpg,14357,5200,5282,4/23/2010 10:56,#JalinPersatuan,"DKI Jakarta, Indonesia",,1
positif,"kesehatan,pertama",710,709,44232,1.35E+18,https://twitter.com/koramilbayat/statuses/1354395730664808448,https://twitter.com/koramilbayat/statuses/1354395730664808448,koramilbayat,Komandan Koramil 18 Bayat Kodim 0723 Klaten Kapten Inf Sunarta menyaksikan proses pemberian vaksinasi covid19 tahap pertama kepada tenaga kesehatan di Puskesmas Bayat  #kodim0723klaten  #korem074wrt_solo  #kodamivdiponegoro  #tniad https://t.co/y6v7n5ozWR,Komandan Koramil 18 Bayat Kodim 0723 Klaten Kapten Inf Sunarta menyaksikan proses pemberian vaksinasi covid19 tahap pertama kepada tenaga kesehatan di Puskesmas Bayat  #kodim0723klaten  #korem074wrt_solo  #kodamivdiponegoro  #tniad https://t.co/y6v7n5ozWR,1/27/2021 6:48,Twitter for Android,0,0,in,,original,,0,0,,0,0,9.63E+17,https://pbs.twimg.com/profile_images/1147074590071332865/L6kvft0k_normal.jpg,5750,79,619,2/12/2018 8:55,,Bayat Klaten Jateng,,1
"negatif,positif","berbahaya,kesehatan,kita,pemulihan,tetap",711,710,51337,1.35E+18,https://twitter.com/Lima8Satu/statuses/1354595726852952064,https://twitter.com/Lima8Satu/statuses/1354595726852952064,Lima8Satu,,"Melalui program vaksinasi kita jg diminta tetap patuhani protokol kesehatan, agar menjadi prasyarat efektifnya stimulus PEN (pemulihan ekonomi nasional) bagi sektor riil. Fix Vaksin Tak Berbahaya #BaladaCintaRijikFirzaHots https://t.co/BWtrRmJqI2",1/27/2021 20:02,Twitter for Android,0,6,in,,retweet,,0,0,RLanang_,1.27E+18,1.35E+18,1.24E+18,https://pbs.twimg.com/profile_images/1346928826236899330/htYmBf9H_normal.jpg,30236,11344,17505,3/9/2020 9:50,#MM03 #SM01 #MutualMilenial #SrikandiMandiri Menunggu Kehidupan ke2     2020 maret 9 21:21,"Jawa Barat, Indonesia",,1
positif,"dukung,mendukung",712,711,20768,1.35E+18,https://twitter.com/AryatamaAditya/statuses/1353888410159767553,https://twitter.com/AryatamaAditya/statuses/1353888410159767553,AryatamaAditya,,Mendukung penerapan PPKM Jawa - Bali sampai dengan 8 Februari 2021untuk bantu kendalikan penyebaran covid-19.  Dukung Vaksin Save NKRI #CabutHakPolitikEksHTIFPI https://t.co/iaKXjd47sN,1/25/2021 21:12,Twitter Web App,0,16,in,,retweet,,0,0,denni_sauya,1.25E+18,1.35E+18,1.29E+18,https://pbs.twimg.com/profile_images/1294422430358704129/ol5z0qOC_normal.jpg,14764,2244,2086,7/31/2020 3:51,Pro NKRI ?  Akun back up @denni_sauya,"DKI Jakarta, Indonesia",,1
"negatif,positif","baik,kesehatan,kita,mendukung,perjuangan,perlahan,sedang",713,712,57039,1.35E+18,https://twitter.com/seruanhl/statuses/1354706534043803650,https://twitter.com/seruanhl/statuses/1354706534043803650,seruanhl,,"Gerakan mendukung vaksinasi dan protokol kesehatan harus makin digalakkan. Target Herd immunity 70% yg dicanangkan Presiden @jokowi bersama @KemenkesRI perlahan sedang dilakukan. Jika itu tercapai, maka perjuangan kita semua step by step menuju ke arah yg lbh baik. https://t.co/o190MjAUmA",1/28/2021 3:23,Twitter for Android,0,18,in,,retweet,,0,0,ariandiputra30,728644994,1.35E+18,1.17E+18,https://pbs.twimg.com/profile_images/1329810329241485314/DwD9YO2d_normal.jpg,115048,13266,19835,9/18/2019 7:41,#JalinPersatuan || DIKELOLA DUA ADMIN || #IndonesiaMaju,Indonesia,,1
"negatif,positif","awas,hati,ringan",714,713,9357,1.35E+18,https://twitter.com/AirinAirin_NZ/statuses/1353570639324438528,https://twitter.com/AirinAirin_NZ/statuses/1353570639324438528,AirinAirin_NZ,,Hingga 20 Januari 2021 ada 30 laporan kejadian ikutan pasca imunisasi Vaksin C-19 semua bersifat ringan.   Awas hati-hati dengan gorengan K-Drun ya Gaes terkait hasil Valsin???? https://t.co/siMEEeyLeI,1/25/2021 0:09,Twitter for Android,0,7,in,,retweet,,0,0,arjuno_ireng01,7.39E+17,1.35E+18,1.26E+18,https://pbs.twimg.com/profile_images/1257351181141028865/xbvTgz7b_normal.jpg,31763,510,16751,5/4/2020 12:35,Seperti secangkir Kopi. Gak perlu manis untuk disukai semua orang..!!,"DKI Jakarta, Indonesia",,-1
"negatif,positif","benar,bisa,kesehatan,kita",715,714,56136,1.35E+18,https://twitter.com/NinjaCir3ng/statuses/1354692153788653570,https://twitter.com/NinjaCir3ng/statuses/1354692153788653570,NinjaCir3ng,"2. Pemerintah selalu ingatkan utk mematuhi prokes &amp; menjalankan 3M dgn ketat. Pemerintah sendiri tdk bisa serta memutus mata rantai penularan, diperlukan peran serta masyarakat sadar bahwa pandemi ini belum usai, menjaga kesehatan kita dgn benar (Vaksin) https://t.co/hwHx7ivXcD","2. Pemerintah selalu ingatkan utk mematuhi prokes &amp; menjalankan 3M dgn ketat. Pemerintah sendiri tdk bisa serta memutus mata rantai penularan, diperlukan peran serta masyarakat sadar bahwa pandemi ini belum usai, menjaga kesehatan kita dgn benar (Vaksin) https://t.co/hwHx7ivXcD",1/28/2021 2:25,Twitter Web App,0,0,in,,reply,NinjaCir3ng,8.91E+17,1.35E+18,,0,0,8.91E+17,https://pbs.twimg.com/profile_images/1339821410911305728/BBsuSMP9_normal.jpg,97807,9531,12145,7/28/2017 9:58,"it\'s my way,ninja way, moving in silence and hide in the crowd, Real Acc,Real Reply,Real RT,Real Like, No DM,No Porn,No Racist  -Sid Vicious here- PUNK NOT DEAD",Close To U,,1
"negatif,positif","berkenan,kasih,mendapatkan,terima,tokoh",716,715,56113,1.35E+18,https://twitter.com/KhofifahIP/statuses/1354684771545214980,https://twitter.com/KhofifahIP/statuses/1354684771545214980,KhofifahIP,"Vaksinasi dosis kedua di Jawa Timur mulai dilangsungkan hari ini di Kantor Gubernur Jatim. Sebelumnya, Presiden @jokowi juga telah mendapatkan vaksin dosis kedua, Rabu (27/1) di Istana Negara. Terima kasih kepada semua tokoh yang sudah berkenan mengikuti vaksinasi covid-19. https://t.co/ir6erp0g3K","Vaksinasi dosis kedua di Jawa Timur mulai dilangsungkan hari ini di Kantor Gubernur Jatim. Sebelumnya, Presiden @jokowi juga telah mendapatkan vaksin dosis kedua, Rabu (27/1) di Istana Negara. Terima kasih kepada semua tokoh yang sudah berkenan mengikuti vaksinasi covid-19. https://t.co/ir6erp0g3K",1/28/2021 1:56,Twitter for Android,25,3,in,,original,,0,0,,0,0,253418739,https://pbs.twimg.com/profile_images/1220577966624661505/66WhS5DB_normal.jpg,2830,28,537043,2/17/2011 0:58,"Setiap yang hidup harus siap berjuang. Setiap perjuangan itu butuh pengorbanan, dan setiap pengorbanan besar pahalanya.",Jakarta Indonesia,1,1
,,717,716,57835,1.35E+18,https://twitter.com/lensaRTV/statuses/1354721055420497931,https://twitter.com/lensaRTV/statuses/1354721055420497931,lensaRTV,,,1/28/2021 4:20,Twitter Web App,0,0,in,,original,,0,0,,0,0,2393930923,https://pbs.twimg.com/profile_images/621252332072775680/4Ia0VMku_normal.jpg,39226,321,9453,3/17/2014 2:54,"Official News RTV Twitter Account. Lensa Indonesia RTV. Lensa Indonesia Pagi, Siang, Update, CSI, Turn Back Crime, 10-2  redaksi@rtv.co.id - 081281224776",Indonesia,,1
,,718,717,5856,1.35E+18,https://twitter.com/Paulus_willy/statuses/1353507566551068673,https://twitter.com/Paulus_willy/statuses/1353507566551068673,Paulus_willy,,,1/24/2021 19:58,Twitter for Android,0,2,in,,retweet,,0,0,JatengOpini,1255722169,1.35E+18,87632140,https://pbs.twimg.com/profile_images/1294278132002770944/IcmNFgik_normal.jpg,92089,5329,4945,11/5/2009 1:42,,Indonesia,,1
positif,"diberikan,penerima,pertama",719,718,30676,1.35E+18,https://twitter.com/RETHA_Monicaa/statuses/1354217724050690050,https://twitter.com/RETHA_Monicaa/statuses/1354217724050690050,RETHA_Monicaa,"8. Pada tahap pertama ini, vaksinasi diberikan pd tenaga medis sebagai prioritas pertama penerima vaksin.   Kurangi Resiko Terpapar Kovid #KetahuanFPIAntekAsing","8. Pada tahap pertama ini, vaksinasi diberikan pd tenaga medis sebagai prioritas pertama penerima vaksin.   Kurangi Resiko Terpapar Kovid #KetahuanFPIAntekAsing",1/26/2021 19:00,Twitter for Android,1,1,in,,reply,RETHA_Monicaa,1.23E+18,1.35E+18,,0,0,1.23E+18,https://pbs.twimg.com/profile_images/1341767052210499589/NfeyU7e3_normal.jpg,30853,8598,8944,2/29/2020 5:46,"Hati itu MAHAL, kenapa ia mahal dan berharga???  Karena disitulah ALLAH melihat kita, bukan pada rupa....","Tangerang, Banten",,1
"negatif,positif","kesehatan,melibatkan",720,719,43575,1.35E+18,https://twitter.com/Suge35903809/statuses/1354379725502730241,https://twitter.com/Suge35903809/statuses/1354379725502730241,Suge35903809,,Menteri Kesehatan Budi Gunadi Sadikin tak melibatkan birokrasi jajarannya. Ia bahkan secara terbuka menyoroti buruknya data di kementeriannya. Dikhawatirkan mempengaruhi kecepatan program vaksinasi. #korantempodigital #KoranTempo https://t.co/fIc1ZbKZ2O https://t.co/L1q8xHIueN,1/27/2021 5:44,Twitter Web App,0,61,in,,retweet,,0,0,korantempo,20963426,1.35E+18,1.29E+18,https://pbs.twimg.com/profile_images/1344492262051352578/T8kUBhQe_normal.jpg,4990,1460,1024,7/25/2020 23:16,Apa Atuh Cuma Buih,Sunda Land - Padjajaran,,1
negatif,"dibakar,jam",721,720,17658,1.35E+18,https://twitter.com/Febyval22/statuses/1353847227911786496,https://twitter.com/Febyval22/statuses/1353847227911786496,Febyval22,,Pusat pengujian vaksin COVID-19 di Belanda juga dibakar massa.  Unjuk Rasa Tolak Jam Malam di Belanda Ricuh: Mobil Dibakar-Toko Dijarah https://t.co/6M0uLWPUMs,1/25/2021 18:28,Twitter for iPhone,0,127,in,,retweet,,0,0,NdonLagi,1.34E+18,1.35E+18,9.97E+17,https://pbs.twimg.com/profile_images/1338281052658266113/aeUmDSbh_normal.jpg,68746,200,632,5/17/2018 12:00,,Indonesia,,-1
"negatif,positif","alasan,aman,infeksi,kita,percaya,ringan",722,721,4187,1.35E+18,https://twitter.com/Alfiansyahfahri/statuses/1353494727023190016,https://twitter.com/Alfiansyahfahri/statuses/1353494727023190016,Alfiansyahfahri,,"Efek Samping Ringan, Masyarakat Diminta Percaya Vaksin COVID-19 Aman   Vaksin sudah melewati berbagai uji klinis, maka tdk ada lagi alasan kita utk ragu divaksin agar terkurangi infeksi kovid 19 itu  https://t.co/Q9jlfazYVB",1/24/2021 19:07,Twitter Web App,0,6,in,,retweet,,0,0,civitoes,1.33E+18,1.35E+18,91040303,https://pbs.twimg.com/profile_images/1346296013095538691/1cQ87ho1_normal.jpg,29511,3557,3515,11/19/2009 0:03,"bersama menjaga nkri,, nkri harga mati #LaskarBerbagiKasih   #RumahMerahPutih","Kota Medan, Sumatera Utara",,1
,,723,722,70804,1.36E+18,https://twitter.com/JatengOpini/statuses/1355123037474082819,https://twitter.com/JatengOpini/statuses/1355123037474082819,JatengOpini,,,1/29/2021 6:58,Twitter Web App,4,0,in,,reply,JatengOpini,1255722169,1.36E+18,,0,0,1255722169,https://pbs.twimg.com/profile_images/1318944518012497920/Jydq71qg_normal.jpg,4727,539,51054,3/9/2013 19:29,Info Jawa Tengah,"Jawa Tengah, Indonesia",,1
"negatif,positif","aman,bisa,isolasi,sakit",724,723,42894,1.35E+18,https://twitter.com/RelawanUMKM/statuses/1354370349350047747,https://twitter.com/RelawanUMKM/statuses/1354370349350047747,RelawanUMKM,,"Kemenkes meluncurkan aplikasi bernama SIRANAP RS (Sistem Informasi Rawat Inap RS Rujukan kovid-19). Dgn aplikasi ini, masyarakat skrng bisa mengecek ketersediaan tempat tidur isolasi dan ICU kovid di rumah sakit seluruh Indonesia. Vaksin aman dan halal. https://t.co/KSBlaMAycv",1/27/2021 5:07,Twitter for Android,0,23,in,,retweet,,0,0,Ch_Chotlmah,1.26E+18,1.35E+18,7.85E+17,https://pbs.twimg.com/profile_images/1211173487747846144/MYTA3-Y4_normal.jpg,20883,1064,783,10/10/2016 8:59,"Sendiri mampu selamatkan hidup dari kebangkrutan.  Akhirnya terseret ke politik, karena @deyna7475, @GalapMbut dan @PKapiran suspended akibat pekoknya twitter.","Semarang, Jawa Tengah",,1
positif,"bebas,dukung",725,724,18301,1.35E+18,https://twitter.com/tjhinfar/statuses/1353857908707008512,https://twitter.com/tjhinfar/statuses/1353857908707008512,tjhinfar,,Sejumlah daerah di Indonesia telah menggelar secara serentak program vaksinasi covid-19. Saya juga mau divaksin agar Indonesia bebas Pandemi.  Dukung Vaksin Save NKRI #CabutHakPolitikEksHTIFPI https://t.co/SaajCpHyb6,1/25/2021 19:10,Twitter for Android,0,7,in,,retweet,,0,0,LILApama2011,1.25E+18,1.35E+18,136299265,https://pbs.twimg.com/profile_images/1307707718887587840/ihgw7IO2_normal.jpg,14432,5201,5310,4/23/2010 10:56,#JalinPersatuan,"DKI Jakarta, Indonesia",,1
"negatif,positif","aman,awas,dukung,efektif,gratis,hoax,selektif,tepat",726,725,23840,1.35E+18,https://twitter.com/ycalv1n/statuses/1353965324199071744,https://twitter.com/ycalv1n/statuses/1353965324199071744,ycalv1n,"Dukung Program Vaksinasi Nasional. Vaksin telah dijamim HALAL, AMAN, EFEKTIF, &amp; GRATIS. Awas hoax mengenai vaksin  Dukung Presiden Jokowi atasi pandemi Vaksin Selektif Tepat Guna  #AyoDaftarVaksin #VaksinAmandanHalal #AwasHoaxVaksin #VaksinasiNasional #JokowiGerakCepat https://t.co/vkuwkoixrl","Dukung Program Vaksinasi Nasional. Vaksin telah dijamim HALAL, AMAN, EFEKTIF, &amp; GRATIS. Awas hoax mengenai vaksin  Dukung Presiden Jokowi atasi pandemi Vaksin Selektif Tepat Guna  #AyoDaftarVaksin #VaksinAmandanHalal #AwasHoaxVaksin #VaksinasiNasional #JokowiGerakCepat https://t.co/vkuwkoixrl",1/26/2021 2:17,Twitter for Android,0,0,in,,original,,0,0,,0,0,357386087,https://pbs.twimg.com/profile_images/1101213653662019584/uaW6jhSs_normal.jpg,1641,35,178,8/18/2011 4:37,Menyuarakan yang pantas disuarakan .,Bogor,,1
positif,"jelas,love,pertama,seperti",727,726,40336,1.35E+18,https://twitter.com/frastheone/statuses/1354323873739599875,https://twitter.com/frastheone/statuses/1354323873739599875,frastheone,,"Sampai sini sudah jelas ya   Dokter Kepresidenan Prof. dr. Abdul Mutalib, SpPD-KHOM tegaskan "" Vaksin yang saya Berikan kepada Presiden Jokowi adalah Vaksin yang sama seperti vaksinasi yang pertama yaitu vaksin Sinovac bukan vaksin yang lain""  #JokowiVaksinKe2    @LOVE_AG4EVER https://t.co/EiYvfC4Q0Q",1/27/2021 2:02,Twitter for Android,0,13,in,,retweet,,0,0,Dusapanlandu,1.31E+18,1.35E+18,4761760375,https://pbs.twimg.com/profile_images/1351806601875767299/OR0J32Kh_normal.jpg,1703,215,92,1/15/2016 1:42,"AKUN APA ADANYA,,,,,??????","Jakarta Barat, DKI Jakarta",,1
